airport_code,latitude,longitude,altitude,timezone,dst,olson_timezone
POR,61.461686,21.799983,44,2.0,E,Europe/Helsinki
,65.402222,26.946944,397,2.0,E,Europe/Helsinki
,63.731917,25.926306,528,2.0,E,Europe/Helsinki
,64.688056,24.695833,118,2.0,E,Europe/Helsinki
,62.065481,28.356494,292,2.0,E,Europe/Helsinki
RVN,66.564822,25.830411,642,2.0,E,Europe/Helsinki
,60.744722,24.107778,407,2.0,E,Europe/Helsinki
SVL,61.943064,28.945136,311,2.0,E,Europe/Helsinki
,61.062389,26.798861,417,2.0,E,Europe/Helsinki
SOT,67.395033,26.619133,602,2.0,E,Europe/Helsinki
TMP,61.414147,23.604392,390,2.0,E,Europe/Helsinki
,61.77335,24.027006,515,2.0,E,Europe/Helsinki
TKU,60.514142,22.262808,161,2.0,E,Europe/Helsinki
QVY,60.896394,26.938353,339,2.0,E,Europe/Helsinki
VAA,63.05065,21.762175,19,2.0,E,Europe/Helsinki
VRK,62.171111,27.868611,286,2.0,E,Europe/Helsinki
,64.060547,24.715953,252,2.0,E,Europe/Helsinki
BFS,54.6575,-6.215833,268,0.0,E,Europe/London
ENK,54.398889,-7.651667,155,0.0,E,Europe/London
BHD,54.618056,-5.8725,15,0.0,E,Europe/London
LDY,55.042778,-7.161111,22,0.0,E,Europe/London
BHX,52.453856,-1.748028,327,0.0,E,Europe/London
CVT,52.369722,-1.479722,267,0.0,E,Europe/London
,52.607778,-1.031944,469,0.0,E,Europe/London
GLO,51.894167,-2.167222,101,0.0,E,Europe/London
,52.5175,-2.259444,283,0.0,E,Europe/London
,51.668056,-2.056944,433,0.0,E,Europe/London
,52.040833,-1.095556,448,0.0,E,Europe/London
,52.192222,-1.614444,159,0.0,E,Europe/London
MAN,53.353744,-2.27495,257,0.0,E,Europe/London
,53.338056,-2.148889,295,0.0,E,Europe/London
,51.087167,-4.150339,27,0.0,E,Europe/London
NQY,50.440558,-4.995408,390,0.0,E,Europe/London
LYE,51.505144,-1.993428,513,0.0,E,Europe/London
,51.152189,-1.747414,407,0.0,E,Europe/London
,50.086092,-5.255711,267,0.0,E,Europe/London
,51.404811,-3.43575,163,0.0,E,Europe/London
YEO,51.009358,-2.638819,75,0.0,E,Europe/London
,51.833056,-4.961111,159,0.0,E,Europe/London
CWL,51.396667,-3.343333,220,0.0,E,Europe/London
SWS,51.605333,-4.067833,299,0.0,E,Europe/London
BRS,51.382669,-2.719089,622,0.0,E,Europe/London
LPL,53.333611,-2.849722,80,0.0,E,Europe/London
LTN,51.874722,-0.368333,526,0.0,E,Europe/London
PLH,50.422778,-4.105833,476,0.0,E,Europe/London
BOH,50.78,-1.8425,38,0.0,E,Europe/London
SOU,50.950261,-1.356803,44,0.0,E,Europe/London
QLA,51.187167,-1.0335,618,0.0,E,Europe/London
ACI,49.706111,-2.214722,290,0.0,E,Europe/Guernsey
GCI,49.434956,-2.601969,336,0.0,E,Europe/Guernsey
JER,49.207947,-2.195508,277,0.0,E,Europe/Jersey
ESH,50.835556,-0.297222,7,0.0,E,Europe/London
BQH,51.330833,0.0325,598,0.0,E,Europe/London
LGW,51.148056,-0.190278,202,0.0,E,Europe/London
LCY,51.505278,0.055278,19,0.0,E,Europe/London
FAB,51.275833,-0.776333,238,0.0,E,Europe/London
,51.676111,-1.080833,240,0.0,E,Europe/London
BBS,51.323889,-0.8475,325,0.0,E,Europe/London
LHR,51.4775,-0.461389,83,0.0,E,Europe/London
SEN,51.571389,0.695556,49,0.0,E,Europe/London
LYX,50.956111,0.939167,13,0.0,E,Europe/London
MSE,51.342222,1.346111,178,0.0,E,Europe/London
,53.719667,-0.566333,12,0.0,E,Europe/London
CAX,54.9375,-2.809167,190,0.0,E,Europe/London
,53.280556,-0.951389,91,0.0,E,Europe/London
BLK,53.771667,-3.028611,34,0.0,E,Europe/London
HUY,53.574444,-0.350833,121,0.0,E,Europe/London
BWF,54.131167,-3.263667,173,0.0,E,Europe/London
LBA,53.865897,-1.660569,681,0.0,E,Europe/London
,53.745097,-2.883061,55,0.0,E,Europe/London
CEG,53.178056,-2.977778,45,0.0,E,Europe/London
IOM,54.083333,-4.623889,52,0.0,E,Europe/Isle_of_Man
NCL,55.0375,-1.691667,266,0.0,E,Europe/London
MME,54.509189,-1.429406,120,0.0,E,Europe/London
EMA,52.831111,-1.328056,306,0.0,E,Europe/London
,52.811744,-4.123575,30,0.0,E,Europe/London
,52.871164,-2.533561,272,0.0,E,Europe/London
,52.798169,-2.668042,249,0.0,E,Europe/London
,53.581575,-3.055522,37,0.0,E,Europe/London
KOI,58.957778,-2.905,50,0.0,E,Europe/London
LSI,59.878889,-1.295556,20,0.0,E,Europe/London
WIC,58.458889,-3.093056,126,0.0,E,Europe/London
ABZ,57.201944,-2.197778,215,0.0,E,Europe/London
INV,57.5425,-4.0475,31,0.0,E,Europe/London
GLA,55.871944,-4.433056,26,0.0,E,Europe/London
EDI,55.95,-3.3725,135,0.0,E,Europe/London
ILY,55.681944,-6.256667,56,0.0,E,Europe/London
PIK,55.509444,-4.586667,65,0.0,E,Europe/London
BEB,57.481111,-7.362778,19,0.0,E,Europe/London
SDZ,60.432778,-1.296111,81,0.0,E,Europe/London
DND,56.452499,-3.025833,17,0.0,E,Europe/London
SYY,58.215556,-6.331111,26,0.0,E,Europe/London
TRE,56.499167,-6.869167,38,0.0,E,Europe/London
ADX,56.372889,-2.868444,38,0.0,E,Europe/London
LMO,57.705214,-3.339169,42,0.0,E,Europe/London
CBG,52.205,0.175,47,0.0,E,Europe/London
,52.468056,-0.251111,26,0.0,E,Europe/London
NWI,52.675833,1.282778,117,0.0,E,Europe/London
STN,51.885,0.235,348,0.0,E,Europe/London
,51.721667,0.154167,321,0.0,E,Europe/London
,53.394256,-1.388486,231,0.0,E,Europe/London
,52.072222,-0.616667,358,0.0,E,Europe/London
EXT,50.734444,-3.413889,102,0.0,E,Europe/London
FZO,51.519444,-2.590833,226,0.0,E,Europe/London
OXF,51.836944,-1.32,270,0.0,E,Europe/London
,51.616389,-1.095833,226,0.0,E,Europe/London
,52.409333,0.561,32,0.0,E,Europe/London
MHZ,52.361933,0.486406,33,0.0,E,Europe/London
,52.127283,0.956264,284,0.0,E,Europe/London
,52.357167,-0.107833,135,0.0,E,Europe/London
FFD,51.682167,-1.790028,286,0.0,E,Europe/London
BZZ,51.749964,-1.583617,288,0.0,E,Europe/London
ODH,51.234139,-0.942825,405,0.0,E,Europe/London
,52.640028,-2.305578,272,0.0,E,Europe/London
NHT,51.553,-0.418167,124,0.0,E,Europe/London
QCY,53.093014,-0.166014,25,0.0,E,Europe/London
,54.137186,-1.420253,117,0.0,E,Europe/London
,54.292383,-1.5354,132,0.0,E,Europe/London
,53.834333,-1.1955,29,0.0,E,Europe/London
BEQ,52.342611,0.772939,174,0.0,E,Europe/London
,52.735711,-0.648769,461,0.0,E,Europe/London
,53.307778,-0.550833,202,0.0,E,Europe/London
,52.612558,-0.476453,273,0.0,E,Europe/London
,54.048911,-1.252747,53,0.0,E,Europe/London
WTN,53.166167,-0.523811,231,0.0,E,Europe/London
,54.205522,-1.382094,92,0.0,E,Europe/London
,53.03035,-0.483242,218,0.0,E,Europe/London
,52.962225,-0.561625,367,0.0,E,Europe/London
KNF,52.648353,0.550692,75,0.0,E,Europe/London
MPN,-51.822777,-58.447222,244,-3.0,U,Atlantic/Stanley
AMS,52.308613,4.763889,-11,1.0,E,Europe/Amsterdam
,51.25528,5.601389,114,1.0,E,Europe/Amsterdam
MST,50.911658,5.770144,375,1.0,E,Europe/Amsterdam
,52.060556,5.873056,158,1.0,E,Europe/Amsterdam
,53.119167,6.129722,14,1.0,E,Europe/Amsterdam
EIN,51.450139,5.374528,74,1.0,E,Europe/Amsterdam
GRQ,53.11972,6.579444,17,1.0,E,Europe/Amsterdam
,51.567389,4.931833,49,1.0,E,Europe/Amsterdam
DHR,52.923353,4.780625,3,1.0,E,Europe/Amsterdam
,52.460278,5.527222,-13,1.0,E,Europe/Amsterdam
LWR,53.228611,5.760556,3,1.0,E,Europe/Amsterdam
RTM,51.956944,4.437222,-15,1.0,E,Europe/Amsterdam
UTC,52.1273,5.27619,66,1.0,E,Europe/Amsterdam
ENS,52.27,6.874167,114,1.0,E,Europe/Amsterdam
LID,52.166139,4.417944,0,1.0,E,Europe/Amsterdam
WOE,51.449092,4.342031,63,1.0,E,Europe/Amsterdam
ORK,51.841269,-8.491111,502,0.0,E,Europe/Dublin
GWY,53.300175,-8.941592,81,0.0,E,Europe/Dublin
DUB,53.421333,-6.270075,242,0.0,E,Europe/Dublin
NOC,53.910297,-8.818492,665,0.0,E,Europe/Dublin
KIR,52.180878,-9.523783,112,0.0,E,Europe/Dublin
,53.301667,-6.451333,319,0.0,E,Europe/Dublin
SNN,52.701978,-8.924817,46,0.0,E,Europe/Dublin
SXL,54.280214,-8.599206,11,0.0,E,Europe/Dublin
WAT,52.1872,-7.086964,119,0.0,E,Europe/Dublin
AAR,56.300017,10.619008,82,1.0,E,Europe/Copenhagen
BLL,55.740322,9.151778,247,1.0,E,Europe/Copenhagen
CPH,55.617917,12.655972,17,1.0,E,Europe/Copenhagen
EBJ,55.525942,8.553403,97,1.0,E,Europe/Copenhagen
,55.941387,12.382222,97,1.0,E,Europe/Copenhagen
KRP,56.297458,9.124628,170,1.0,E,Europe/Copenhagen
,57.277228,11.000083,25,1.0,E,Europe/Copenhagen
,54.699344,11.440117,16,1.0,E,Europe/Copenhagen
ODE,55.476664,10.330933,56,1.0,E,Europe/Copenhagen
,54.870306,9.279014,88,1.0,E,Europe/Copenhagen
RKE,55.585567,12.131428,146,1.0,E,Europe/Copenhagen
RNN,55.063267,14.759558,52,1.0,E,Europe/Copenhagen
SGD,54.964367,9.791731,24,1.0,E,Europe/Copenhagen
SKS,55.225553,9.263931,141,1.0,E,Europe/Copenhagen
,56.550208,9.172983,74,1.0,E,Europe/Copenhagen
TED,57.0688,8.705225,23,1.0,E,Europe/Copenhagen
,55.436283,9.330925,143,1.0,E,Europe/Copenhagen
FAE,62.063628,-7.277219,280,0.0,E,Atlantic/Faeroe
,56.846944,9.458611,119,1.0,E,Europe/Copenhagen
STA,55.990122,8.353906,17,1.0,E,Europe/Copenhagen
AAL,57.092789,9.849164,10,1.0,E,Europe/Copenhagen
LUX,49.626575,6.211517,1234,1.0,E,Europe/Luxembourg
AES,62.560372,6.110164,69,1.0,E,Europe/Oslo
ANX,69.2925,16.144167,43,1.0,E,Europe/Oslo
ALF,69.976111,23.371667,9,1.0,E,Europe/Oslo
,60.63885,6.501497,300,1.0,E,Europe/Oslo
BNN,65.461111,12.2175,25,1.0,E,Europe/Oslo
BOO,67.269167,14.365278,42,1.0,E,Europe/Oslo
BGO,60.293386,5.218142,170,1.0,E,Europe/Oslo
BJF,70.600278,29.6925,490,1.0,E,Europe/Oslo
KRS,58.204214,8.085369,57,1.0,E,Europe/Oslo
,60.416667,8.512778,2618,1.0,E,Europe/Oslo
BDU,69.055758,18.540356,252,1.0,E,Europe/Oslo
EVE,68.4913,16.678108,84,1.0,E,Europe/Oslo
VDB,61.015556,9.288056,2697,1.0,E,Europe/Oslo
FRO,61.583611,5.024722,37,1.0,E,Europe/Oslo
OSL,60.193917,11.100361,681,1.0,E,Europe/Oslo
HAU,59.345267,5.208364,86,1.0,E,Europe/Oslo
HAA,70.486675,22.139744,21,1.0,E,Europe/Oslo
KSU,63.111781,7.824522,204,1.0,E,Europe/Oslo
,59.969336,11.036089,354,1.0,E,Europe/Oslo
KKN,69.725781,29.891295,283,1.0,E,Europe/Oslo
FAN,58.099486,6.62605,29,1.0,E,Europe/Oslo
MOL,62.744722,7.2625,10,1.0,E,Europe/Oslo
MJF,65.783997,13.214914,237,1.0,E,Europe/Oslo
LKL,70.068814,24.973489,25,1.0,E,Europe/Oslo
NTB,59.565683,9.212222,63,1.0,E,Europe/Oslo
OLA,63.698908,9.604003,28,1.0,E,Europe/Oslo
RRS,62.578411,11.342347,2054,1.0,E,Europe/Oslo
RYG,59.378933,10.785389,174,1.0,E,Europe/Oslo
LYR,78.246111,15.465556,88,1.0,E,Arctic/Longyearbyen
SKE,59.185,9.566944,463,1.0,E,Europe/Oslo
SRP,59.791925,5.34085,160,1.0,E,Europe/Oslo
SSJ,65.956828,12.468944,56,1.0,E,Europe/Oslo
TOS,69.683333,18.918919,31,1.0,E,Europe/Oslo
TRF,59.186703,10.258628,286,1.0,E,Europe/Oslo
TRD,63.457556,10.92425,56,1.0,E,Europe/Oslo
SVG,58.876778,5.637856,29,1.0,E,Europe/Oslo
,52.268494,20.911047,352,1.0,E,Europe/Warsaw
GDN,54.377569,18.466222,489,1.0,E,Europe/Warsaw
KRK,50.077731,19.784836,791,1.0,E,Europe/Warsaw
,50.238147,19.034181,909,1.0,E,Europe/Warsaw
KTW,50.474253,19.080019,995,1.0,E,Europe/Warsaw
,50.322275,21.462131,548,1.0,E,Europe/Warsaw
POZ,52.421031,16.826325,308,1.0,E,Europe/Warsaw
RZE,50.109958,22.019,675,1.0,E,Europe/Warsaw
SZZ,53.584731,14.902206,154,1.0,E,Europe/Warsaw
OSP,54.478889,17.1075,217,1.0,E,Europe/Warsaw
,53.790639,15.82625,385,1.0,E,Europe/Warsaw
WAW,52.16575,20.967122,362,1.0,E,Europe/Warsaw
WRO,51.102683,16.885836,404,1.0,E,Europe/Warsaw
IEG,52.138517,15.798556,194,1.0,E,Europe/Warsaw
,58.402278,15.525683,308,1.0,E,Europe/Stockholm
,58.610867,16.103592,90,1.0,E,Europe/Stockholm
,59.897328,17.588581,68,1.0,E,Europe/Stockholm
RNB,56.266667,15.265,191,1.0,E,Europe/Stockholm
,58.498136,13.053231,230,1.0,E,Europe/Stockholm
GOT,57.662836,12.279819,506,1.0,E,Europe/Stockholm
JKG,57.757594,14.068731,741,1.0,E,Europe/Stockholm
,58.169794,13.587847,785,1.0,E,Europe/Stockholm
LDK,58.465522,13.174414,200,1.0,E,Europe/Stockholm
GSE,57.774722,11.870372,59,1.0,E,Europe/Stockholm
KVB,58.4564,13.972672,324,1.0,E,Europe/Stockholm
THN,58.318056,12.345,137,1.0,E,Europe/Stockholm
,58.513842,14.507119,308,1.0,E,Europe/Stockholm
,58.426445,12.714389,181,1.0,E,Europe/Stockholm
,59.418694,17.890694,50,1.0,E,Europe/Stockholm
KSK,59.345867,14.495922,400,1.0,E,Europe/Stockholm
MXX,60.957908,14.511383,634,1.0,E,Europe/Stockholm
NYO,58.788636,16.912189,140,1.0,E,Europe/Stockholm
,59.675856,12.639442,237,1.0,E,Europe/Stockholm
,56.610761,15.604761,442,1.0,E,Europe/Stockholm
,56.950278,13.921667,538,1.0,E,Europe/Stockholm
KID,55.921686,14.085536,76,1.0,E,Europe/Stockholm
JLD,55.944444,12.869444,194,1.0,E,Europe/Stockholm
OSK,57.350453,16.497972,96,1.0,E,Europe/Stockholm
,57.264167,13.599439,507,1.0,E,Europe/Stockholm
KLR,56.685531,16.287578,17,1.0,E,Europe/Stockholm
MMX,55.530193,13.371639,236,1.0,E,Europe/Stockholm
HAD,56.691128,12.820211,101,1.0,E,Europe/Stockholm
,57.292222,14.137222,556,1.0,E,Europe/Stockholm
VXO,56.929144,14.727994,610,1.0,E,Europe/Stockholm
,63.738333,15.458333,1119,1.0,E,Europe/Stockholm
,62.408889,13.747222,1460,1.0,E,Europe/Stockholm
EVG,62.047811,14.42295,1178,1.0,E,Europe/Stockholm
GEV,67.132408,20.814636,1027,1.0,E,Europe/Stockholm
HUV,61.768092,17.080719,95,1.0,E,Europe/Stockholm
,66.496236,20.147181,904,1.0,E,Europe/Stockholm
KRF,63.048597,17.768856,34,1.0,E,Europe/Stockholm
LYC,64.548322,18.716219,705,1.0,E,Europe/Stockholm
,63.128611,14.802778,1236,1.0,E,Europe/Stockholm
SDL,62.528125,17.443928,16,1.0,E,Europe/Stockholm
OER,63.408339,18.990039,354,1.0,E,Europe/Stockholm
,65.398333,21.260833,43,1.0,E,Europe/Stockholm
KRN,67.821986,20.336764,1508,1.0,E,Europe/Stockholm
,61.190033,14.712567,683,1.0,E,Europe/Stockholm
SFT,64.624772,21.076892,157,1.0,E,Europe/Stockholm
,62.481369,17.002917,886,1.0,E,Europe/Stockholm
UME,63.791828,20.282758,24,1.0,E,Europe/Stockholm
VHM,64.579083,16.833575,1140,1.0,E,Europe/Stockholm
AJR,65.590278,19.281944,1245,1.0,E,Europe/Stockholm
ORB,59.223733,15.037956,188,1.0,E,Europe/Stockholm
VST,59.589444,16.633611,21,1.0,E,Europe/Stockholm
LLA,65.543758,22.121989,65,1.0,E,Europe/Stockholm
,65.875325,20.149917,597,1.0,E,Europe/Stockholm
,59.386585,15.924055,33,1.0,E,Europe/Stockholm
ARN,59.651944,17.918611,137,1.0,E,Europe/Stockholm
BMA,59.354372,17.94165,47,1.0,E,Europe/Stockholm
BLE,60.422017,15.515211,503,1.0,E,Europe/Stockholm
HLF,57.525833,15.823333,366,1.0,E,Europe/Stockholm
GVX,60.593333,16.951389,224,1.0,E,Europe/Stockholm
LPI,58.40615,15.680508,172,1.0,E,Europe/Stockholm
NRK,58.586253,16.250622,32,1.0,E,Europe/Stockholm
,59.351078,16.7084,139,1.0,E,Europe/Stockholm
VBY,57.662797,18.346211,164,1.0,E,Europe/Stockholm
,67.764789,20.257228,1549,1.0,E,Europe/Stockholm
SPM,49.972667,6.6925,1197,1.0,E,Europe/Berlin
RMS,49.436911,7.600283,776,1.0,E,Europe/Berlin
,49.920433,10.914233,823,1.0,E,Europe/Berlin
GHF,49.648131,9.966494,980,1.0,E,Europe/Berlin
,52.2785,9.082167,230,1.0,E,Europe/Berlin
ZCN,52.5912,10.022133,129,1.0,E,Europe/Berlin
,52.291167,7.387,129,1.0,E,Europe/Berlin
,51.1145,9.285833,566,1.0,E,Europe/Berlin
,48.220297,9.910019,1766,1.0,E,Europe/Berlin
,50.366,7.315333,597,1.0,E,Europe/Berlin
,49.391833,9.958167,1536,1.0,E,Europe/Berlin
,49.2175,11.100167,1268,1.0,E,Europe/Berlin
,52.919406,10.197528,245,1.0,E,Europe/Berlin
,49.698686,11.940175,1363,1.0,E,Europe/Berlin
ZNF,50.169189,8.961586,368,1.0,E,Europe/Berlin
,49.218056,11.836111,1455,1.0,E,Europe/Berlin
,49.743057,10.200556,689,1.0,E,Europe/Berlin
,53.767667,8.6585,74,1.0,E,Europe/Berlin
,52.585514,8.341014,127,1.0,E,Europe/Berlin
GKE,50.960817,6.042422,296,1.0,E,Europe/Berlin
,54.312167,9.538167,39,1.0,E,Europe/Berlin
,53.5335,7.888667,24,1.0,E,Europe/Berlin
RLG,53.918167,12.278333,138,1.0,E,Europe/Berlin
,50.831167,6.658167,386,1.0,E,Europe/Berlin
,54.459333,9.516333,70,1.0,E,Europe/Berlin
,53.547833,7.667333,26,1.0,E,Europe/Berlin
,53.602167,13.306,228,1.0,E,Europe/Berlin
,52.457333,9.427167,187,1.0,E,Europe/Berlin
,49.63361,11.767222,1353,1.0,E,Europe/Berlin
,49.563569,8.463392,309,1.0,E,Europe/Berlin
,50.049819,8.325397,461,1.0,E,Europe/Berlin
,48.0705,10.906,2044,1.0,E,Europe/Berlin
,50.173833,7.063333,1568,1.0,E,Europe/Berlin
,48.322333,11.948667,1515,1.0,E,Europe/Berlin
FEL,48.205667,11.267,1703,1.0,E,Europe/Berlin
,51.767833,13.167667,265,1.0,E,Europe/Berlin
,48.715667,11.534,1202,1.0,E,Europe/Berlin
,48.1855,10.861167,1822,1.0,E,Europe/Berlin
,48.711,11.2115,1249,1.0,E,Europe/Berlin
GUT,51.922833,8.306333,236,1.0,E,Europe/Berlin
ALJ,-28.575001,16.533333,98,2.0,U,Africa/Johannesburg
AGZ,-29.281767,18.813869,2648,2.0,U,Africa/Johannesburg
,-26.23865,28.301769,5300,2.0,U,Africa/Johannesburg
BIY,-32.89715,27.279111,1950,2.0,U,Africa/Johannesburg
BFN,-29.092722,26.302444,4458,2.0,U,Africa/Johannesburg
,-28.248392,28.336125,5561,2.0,U,Africa/Johannesburg
,-27.366769,26.629194,4236,2.0,U,Africa/Johannesburg
CPT,-33.964806,18.601667,151,2.0,U,Africa/Johannesburg
,-31.500278,19.725897,3250,2.0,U,Africa/Johannesburg
DUR,-29.970089,30.950519,33,2.0,U,Africa/Johannesburg
ELS,-33.035569,27.825939,435,2.0,U,Africa/Johannesburg
,-26.495644,29.979764,5700,2.0,U,Africa/Johannesburg
,-28.823119,27.9089,5315,2.0,U,Africa/Johannesburg
GCJ,-25.986267,28.140061,5325,2.0,U,Africa/Johannesburg
GRJ,-34.005553,22.378889,648,2.0,U,Africa/Johannesburg
,-32.193611,24.541389,2604,2.0,U,Africa/Johannesburg
,-33.284721,26.498083,2135,2.0,U,Africa/Johannesburg
,-29.122011,30.586706,3531,2.0,U,Africa/Johannesburg
,-28.078694,26.861178,4399,2.0,U,Africa/Johannesburg
,-28.235072,29.106206,5585,2.0,U,Africa/Johannesburg
HDS,-24.368642,31.048744,1743,2.0,U,Africa/Johannesburg
,-30.562164,25.528286,4176,2.0,U,Africa/Johannesburg
JNB,-26.139166,28.246,5558,2.0,U,Africa/Johannesburg
,-26.871064,26.718003,4444,2.0,U,Africa/Johannesburg
KIM,-28.802834,24.765167,3950,2.0,U,Africa/Johannesburg
,-26.080978,27.725667,5499,2.0,U,Africa/Johannesburg
,-27.660617,27.315761,4700,2.0,U,Africa/Johannesburg
,-27.456667,23.411388,4382,2.0,U,Africa/Johannesburg
KLZ,-29.688403,17.094006,270,2.0,U,Africa/Johannesburg
HLA,-25.938514,27.926133,4517,2.0,U,Africa/Johannesburg
,-26.175672,26.184575,4875,2.0,U,Africa/Johannesburg
,-23.159911,29.696544,3069,2.0,U,Africa/Johannesburg
,-32.968889,18.160278,108,2.0,U,Africa/Johannesburg
LAY,-28.581667,29.749722,3548,2.0,U,Africa/Johannesburg
,-25.684775,29.440158,4886,2.0,U,Africa/Johannesburg
MGH,-30.857408,30.343019,495,2.0,U,Africa/Johannesburg
,-24.989114,29.283122,2980,2.0,U,Africa/Johannesburg
,-27.079253,29.778528,5600,2.0,U,Africa/Johannesburg
,69.2225,-49.9383,100,-3.0,U,America/Godthab
,-25.473603,31.565828,1153,2.0,U,Africa/Johannesburg
MEZ,-25.704458,26.908978,4251,2.0,U,Africa/Johannesburg
,-27.626086,32.044275,400,2.0,U,Africa/Johannesburg
NCS,-27.770586,29.976894,4074,2.0,U,Africa/Johannesburg
,-24.686056,28.434944,3900,2.0,U,Africa/Johannesburg
,-34.554861,20.250681,52,2.0,U,Africa/Johannesburg
DUH,-33.606967,22.188978,1063,2.0,U,Africa/Johannesburg
PLZ,-33.984919,25.617275,226,2.0,U,Africa/Johannesburg
,-34.090279,23.327778,465,2.0,U,Africa/Johannesburg
PHW,-23.937166,31.15539,1432,2.0,U,Africa/Johannesburg
PTG,-23.926089,29.484422,4354,2.0,U,Africa/Johannesburg
,-31.605886,29.519786,1227,2.0,U,Africa/Johannesburg
PZB,-29.648975,30.398667,2423,2.0,U,Africa/Johannesburg
NTY,-25.333822,27.173358,3412,2.0,U,Africa/Johannesburg
,-23.845306,29.458611,4076,2.0,U,Africa/Johannesburg
,-26.670994,27.0819,4520,2.0,U,Africa/Johannesburg
,-26.889344,27.503417,4740,2.0,U,Africa/Johannesburg
UTW,-31.920197,26.882206,3637,2.0,U,Africa/Johannesburg
RCB,-28.741039,32.092111,109,2.0,U,Africa/Johannesburg
,-25.6443,27.271119,3700,2.0,U,Africa/Johannesburg
,-33.812181,19.902828,640,2.0,U,Africa/Johannesburg
SBU,-29.689333,17.939611,2690,2.0,U,Africa/Johannesburg
,-26.524083,29.170144,5250,2.0,U,Africa/Johannesburg
,-32.964067,17.969331,50,2.0,U,Africa/Johannesburg
,-26.248411,28.397508,5340,2.0,U,Africa/Johannesburg
,-25.809717,28.164631,4780,2.0,U,Africa/Johannesburg
SIS,-27.648606,22.999278,3848,2.0,U,Africa/Johannesburg
,-34.048222,20.474611,407,2.0,U,Africa/Johannesburg
SZK,-24.960944,31.588731,1020,2.0,U,Africa/Johannesburg
,-28.260028,22.993178,4360,2.0,U,Africa/Johannesburg
,-29.032928,26.157564,4547,2.0,U,Africa/Johannesburg
,-26.776556,29.338778,5313,2.0,U,Africa/Johannesburg
LTA,-23.824417,30.329306,1914,2.0,U,Africa/Johannesburg
ULD,-28.320586,31.416519,1720,2.0,U,Africa/Johannesburg
UTN,-28.399097,21.260239,2782,2.0,U,Africa/Johannesburg
UTT,-31.547903,28.674289,2400,2.0,U,Africa/Johannesburg
VRU,-26.982408,24.728756,3920,2.0,U,Africa/Johannesburg
VIR,-29.770606,31.058406,20,2.0,U,Africa/Johannesburg
,-31.640961,18.544789,330,2.0,U,Africa/Johannesburg
,-26.566372,27.960756,4846,2.0,U,Africa/Johannesburg
PRY,-25.653858,28.224231,4095,2.0,U,Africa/Johannesburg
,-25.832294,29.192019,5078,2.0,U,Africa/Johannesburg
,-25.83,28.2225,4940,2.0,U,Africa/Johannesburg
WEL,-27.998,26.669586,4399,2.0,U,Africa/Johannesburg
,-33.900244,18.498297,52,2.0,U,Africa/Johannesburg
,-25.598972,26.042333,4258,2.0,U,Africa/Johannesburg
FRW,-21.159597,27.474525,3283,2.0,U,Africa/Gaborone
JWA,-24.602333,24.690971,3900,2.0,U,Africa/Gaborone
BBK,-17.832875,25.1624,3289,2.0,U,Africa/Gaborone
MUB,-19.972564,23.431086,3093,2.0,U,Africa/Gaborone
GBE,-24.555225,25.918208,3299,2.0,U,Africa/Gaborone
PKW,-22.05835,27.828767,2925,2.0,U,Africa/Gaborone
BZV,-4.2517,15.253031,1048,1.0,N,Africa/Brazzaville
FTX,-0.53135,15.950094,1214,1.0,N,Africa/Brazzaville
OUE,1.615994,16.037917,1158,1.0,N,Africa/Brazzaville
PNR,-4.816028,11.886597,55,1.0,N,Africa/Brazzaville
MTS,-26.529022,31.307519,2075,2.0,U,Africa/Mbabane
BGF,4.398475,18.518786,1208,1.0,N,Africa/Bangui
BBT,4.221583,15.786369,1929,1.0,N,Africa/Bangui
BSG,1.905469,9.805681,13,1.0,N,Africa/Malabo
SSG,3.755267,8.708717,76,1.0,N,Africa/Malabo
,-7.969597,-14.393664,278,0.0,N,Atlantic/St_Helena
MRU,-20.430235,57.6836,186,4.0,N,Indian/Mauritius
RRG,-19.757658,63.360983,95,4.0,N,Indian/Mauritius
,-7.313267,72.411089,9,6.0,U,Indian/Chagos
TKC,4.089192,9.360528,151,1.0,N,Africa/Douala
DLA,4.006081,9.719481,33,1.0,N,Africa/Douala
MVR,10.451392,14.257361,1390,1.0,N,Africa/Douala
FOM,5.636919,10.750817,3963,1.0,N,Africa/Douala
NGE,7.357011,13.559242,3655,1.0,N,Africa/Douala
GOU,9.335892,13.370103,794,1.0,N,Africa/Douala
BFX,5.536919,10.354583,4347,1.0,N,Africa/Douala
BPC,6.039239,10.122639,4065,1.0,N,Africa/Douala
YAO,3.836039,11.523461,2464,1.0,N,Africa/Douala
,-12.572778,27.89395,4636,2.0,U,Africa/Lusaka
LVI,-17.821756,25.822692,3302,2.0,U,Africa/Lusaka
LUN,-15.330817,28.452628,3779,2.0,U,Africa/Lusaka
MFU,-13.258878,31.936581,1853,2.0,U,Africa/Lusaka
,-15.254542,23.162306,3488,2.0,U,Africa/Lusaka
NLA,-12.998139,28.664944,4167,2.0,U,Africa/Lusaka
KIW,-12.900469,28.149858,4145,2.0,U,Africa/Lusaka
HAH,-11.533661,43.27185,93,3.0,U,Indian/Comoro
NWA,-12.298108,43.7664,46,3.0,U,Indian/Comoro
AJN,-12.131667,44.430279,62,3.0,U,Indian/Comoro
DZA,-12.804722,45.281113,23,3.0,U,Indian/Mayotte
